VariantID|RemoteSystemId|SourceId|VariantUpcId|Upc
1448195|001216162|1|1062660|5016326008182
1448196|001216165|1|1062658|5016326009073
1448197|001216166|1|1062662|5016326009158
1448198|001216169|1|1062664|6939236319225
1448199|001216170|1|1062666|5060281937698
1448200|001216191|1|1062668|5055146241461
1448201|001216197|1|1062672|5051522353315
1448202|001216199|1|1062670|5051522353612
1448203|001216180|1|1062674|5051522361723
1448204|001216210|1|1062676|5055146257554
1448205|001216192|1|1062678|5055146241478
1448206|001216190|1|1062682|5051522351960
1448207|001216167|1|1062680|5016326009219
1448208|001216204|1|1062688|5055146257509
1448209|001216194|1|1062684|5055146241485
1448210|001216211|1|1062686|5055146257561
1448211|001216195|1|1062690|5055146241492
1448212|001216212|1|1062692|5055146257578
1448213|001216223|1|1062694|5051522361365
1448214|001216196|1|1062696|5055146241508
1448215|001216205|1|1062698|5055146257516
1448216|001216213|1|1062700|5055146257585
1448217|001216232|1|1062702|5051522361570
1448218|001216235|1|1062704|0844502413841
1448220|001216228|1|1062712|5051522367466
1448219|001216207|1|1062708|5055146257523
1448221|001216215|1|1062706|5055146257592
1448222|001216233|1|1062711|5051522361587
1448223|001216248|1|1062714|5022671576740
1448224|001216237|1|1062716|0844502413858
1448225|001216249|1|1062718|5022671353822
1448226|001216208|1|1062720|5055146257530
1448227|001216229|1|1062722|5051522367473
1448228|001216238|1|1062724|0844502413865
1448229|001216209|1|1062726|5055146257547
1448230|001216258|1|1062728|5022671574500
1448231|001216239|1|1062730|0844502413872
1448232|001216273|1|1062732|5022671550979
1448233|001216275|1|1062734|5055555440059
1448234|001216277|1|1062736|5055554402805
1448235|001216280|1|1062738|5055554402836
1448236|001216278|1|1062740|5055554402812
1448237|001216257|1|1062742|5022671351651
1448238|001216282|1|1062744|5055554400368
1448239|001216284|1|1062746|5055554404526
1448240|001216283|1|1062748|5055554401006
1448241|001216315|1|1062750|0043388331625
1448242|001216318|1|1062752|0043388331595
1448243|001216321|1|1062754|0053163166946
1448244|001216323|1|1062756|5055446008160
1448245|001216322|1|1062758|0053163166953
1448246|001216326|1|1062760|5055446007972
1448247|001216330|1|1062762|5022671576504
1448248|001216336|1|1062764|0022255185127
1448249|001216338|1|1062768|3297830103347
1448250|001216331|1|1062766|0022255178556
1448251|001216328|1|1062770|5055446008030
1448252|001216350|1|1062772|5055446007927
1448253|001216332|1|1062774|0022255178518
1448254|001216546|1|1062776|7392080838585
1448255|001216355|1|1062778|0043388307460
1448256|001216351|1|1062780|7392080838561
1448257|001216356|1|1062782|0043388307491
1448258|001216366|1|1062784|0043388331601
1448259|001216367|1|1062786|0043388331618
1448260|001216372|1|1062788|0043388331670
1448262|001216398|1|1062790|0028632148662
1448263|001216368|1|1062792|0043388331632
1448261|001216392|1|1062794|0028632615799
1448264|001216371|1|1062798|0043388331663
1448265|001216403|1|1062796|0022021591046
1448266|001216404|1|1062800|0022021591053
1448268|001216400|1|1062802|0022021591022
1448267|001216401|1|1062804|0022021591039
1448269|001216409|1|1062806|0022021537457
1448270|001216411|1|1062808|0022021537471
1448271|001216418|1|1062810|0022021593330
1448272|001216428|1|1062812|5060211917677
1448273|001216429|1|1062814|5060211917684
1448274|001216430|1|1062816|5060211917691
1448275|001216469|1|1062818|5706301456748
1448276|001216440|1|1062820|5060211919596
1448277|001216471|1|1062822|5706301473547
1448278|001216405|1|1062824|0022021537402
1448279|001216473|1|1062826|5706301473523
1448280|001216474|1|1062838|5706301473516
1448281|001216475|1|1062828|5706301472977
1448282|001216476|1|1062830|5706301472922
1448283|001216479|1|1062832|5706301472373
1448284|001216478|1|1062834|5706301472861
1448285|001216484|1|1062836|5706301470348
1448286|001216483|1|1062840|5706301451064
1448287|001216485|1|1062842|5706301470249
1448288|001216486|1|1062844|5706301470256
1448289|001216488|1|1062848|5706301470164
1448290|001216489|1|1062847|5706301470171
1448291|001216502|1|1062850|5706301472601
1448292|001216494|1|1062860|5706301442413
1448293|001216491|1|1062852|5706301470195
1448294|001216515|1|1062854|0053163165338
1448295|001216490|1|1062858|5706301470188
1448296|001216516|1|1062856|0053163165369
1448297|001216503|1|1062862|5706301473462
1448298|001216495|1|1062864|5706301442390
1448299|001216517|1|1062866|0053163199234
1448300|001216524|1|1062868|0053163690595
1448301|001216526|1|1062870|0053163050191
1448302|001216532|1|1062872|5055446008184
1448303|001216533|1|1062874|5055446008191
1448304|001216536|1|1062876|5055446008146
1448305|001216534|1|1062878|5055446008139
1448306|001216537|1|1062880|5055446007903
1448307|001216542|1|1062882|0781286911944
1448308|001216538|1|1062884|5055446007910
1448309|001216544|1|1062886|7392080837069
1448310|001216554|1|1062888|5051901048085
1448311|001216543|1|1062890|7392080837083
1448312|001216557|1|1062892|5051901047804
1448313|001216559|1|1062895|5051901051306
1448314|001216556|1|1062896|5051901048986
1448315|001216558|1|1062898|5051901051290
1448316|001216561|1|1062900|5051901047927
1448317|001216562|1|1062902|5051901047965
1448319|001216564|1|1062904|5051901048917
1448318|001216567|1|1062906|5051901048962
1448320|001216568|1|1062908|5055200547683
1448321|001216563|1|1062910|5051901048009
1448322|001216577|1|1062912|5055200550102
1448323|001216598|1|1062914|5055200550126
1448324|001216601|1|1062916|5055554404410
1448325|001216599|1|1062918|5055200550133
1448326|001216606|1|1062920|5055504339540
1448327|001216614|1|1062922|5055504339342
1448328|001216623|1|1062924|5055504339700
1448329|001216579|1|1062926|5055200546303
1448330|001216607|1|1062928|5055504339557
1448331|001216617|1|1062932|5055504350569
1448332|001216615|1|1062930|5055504339380
1448333|001216627|1|1062934|5055504339731
1448334|001216619|1|1062936|5055504350583
1448335|001216689|1|1062938|5031358004711
1448336|001216693|1|1062940|8717999545215
1448337|001216621|1|1062942|5055504350590
1448338|001216731|1|1062944|8717999546465
1448339|001216736|1|1062946|8717999690564
1448340|001216757|1|1062950|0887228296916
1448341|001216734|1|1062948|8717999440985
1448342|001217330|1|1062952|0887791013347
1448343|001216739|1|1062954|8717999690595
1448344|001216761|1|1062956|5051508362133
1448345|001216742|1|1062960|8717999665944
1448346|001216776|1|1062958|5051508344368
1448348|001216789|1|1062962|5051771345451
1448349|001216763|1|1062964|5051508362119
1448347|001216759|1|1062966|0887791013781
1448350|001216743|1|1062968|8717999665951
1448351|001216764|1|1062970|5051508362102
1448352|001216807|1|1062972|5025623869891
1448353|001216802|1|1062974|5033316231313
1448354|001216803|1|1062976|5025623869914
1448355|001216808|1|1062978|5025623869921
1448356|001216810|1|1062980|5025623866500
1448357|001216817|1|1062982|5025623871931
1448358|001216837|1|1062984|5025623871702
1448359|001216804|1|1062986|5025623869884
1448360|001216821|1|1062988|5033316184886
1448361|001216839|1|1062990|5025623776618
1448362|001216811|1|1062992|5025623866531
1448363|001216806|1|1062994|5025623869853
1448364|001216841|1|1062996|5025623776595
1448365|001216873|1|1062998|5033316232242
1448366|001216843|1|1063000|5025623776571
1448367|001216846|1|1063002|5025623776717
1448368|001216877|1|1063005|5033316232280
1448371|001216887|1|1063007|5025623873331
1448369|001216886|1|1063008|5025623872501
1448370|001216878|1|1063010|5025623871726
1448372|001216896|1|1063012|5051771352602
1448373|001216901|1|1063014|5025623871085
1448374|001216879|1|1063016|5025623871740
1448375|001216847|1|1063018|5025623776694
1448376|001216897|1|1063020|5051771352596
1448377|001216848|1|1063022|5025623776687
1448378|001216921|1|1063024|5025623866432
1448379|001216904|1|1063026|5033316210301
1448381|001216937|1|1063028|5033316232099
1448380|001216849|1|1063030|5025623776670
1448382|001216908|1|1063032|5033316212886
1448383|001216907|1|1063034|5033316210325
1448385|001216964|1|1063036|5025623875304
1448384|001216929|1|1063038|5025623867842
1448386|001216922|1|1063042|5025623944284
1448387|001216938|1|1063040|5033316232105
1448390|001216966|1|1063045|5025623875311
1448389|001216973|1|1063046|5025623896583
1448388|001216947|1|1063048|5038083945234
1448391|001216909|1|1063050|5033316212893
1448392|001216939|1|1063052|5033316232112
1448393|001216931|1|1063054|5025623867859
1448394|001216967|1|1063056|5025623875328
1448395|001216974|1|1063058|5025623896590
1448396|001216910|1|1063060|5033316212909
1448397|001216936|1|1063062|5025623867897
1448399|001216948|1|1063066|5038083945241
1448400|001216969|1|1063064|5025623875342
1448398|001216923|1|1063070|5025623944291
1448401|001216976|1|1063068|5025623896606
1448402|001216912|1|1063072|5033316212923
1448403|001234674|1|1063074|5025623758508
1448404|001216971|1|1063076|5025623875359
1448405|001216914|1|1063080|5033316212930
1448406|001216992|1|1063078|5033316226319
1448407|001216924|1|1063082|5025623944307
1448408|001216977|1|1063084|5025623896613
1448409|001216949|1|1063086|5038083945258
1448410|001216993|1|1063090|5025623867439
1448411|001216926|1|1063089|5025623944314
1448412|001216978|1|1063092|5025623896620
1448413|001217010|1|1063094|0844502414473
1448415|001217023|1|1063096|5060314648669
1448414|001217025|1|1063098|5060314645675
1448416|001217019|1|1063100|8433681772164
1448417|001216994|1|1063104|5025623867446
1448418|001216927|1|1063106|5025623944321
1448419|001217030|1|1063102|8413616776269
1448422|001217035|1|1063108|4715575331034
1448420|001216979|1|1063110|5025623896637
1448421|001216951|1|1063116|5038083945265
1448423|001217026|1|1063112|5060314645682
1448424|001217011|1|1063114|0844502414480
1448426|001216996|1|1063118|5025623867453
1448425|001216928|1|1063120|5025623944338
1448427|001216981|1|1063122|5025623896644
1448428|001217014|1|1063124|0844502414503
1448429|001216952|1|1063126|5038083945272
1448430|001217036|1|1063128|4032191794730
1448431|001216997|1|1063130|5025623867460
1448432|001217038|1|1063132|4032191660097
1448433|001217041|1|1063134|4032191794594
1448435|001217045|1|1063136|4032191660127
1448434|001217040|1|1063138|4032191842707
1448436|001216998|1|1063140|5025623867484
1448437|001217047|1|1063142|4032191765952
1448438|001217048|1|1063144|4032191765907
1448439|001217052|1|1063146|4032191765655
1448440|001217051|1|1063148|4032191765839
1448441|001217055|1|1063150|5023857077297
1448442|001217050|1|1063152|4032191765914
1448443|001217056|1|1063154|5023857111618
1448444|001217060|1|1063156|0853583001113
1448445|001217057|1|1063158|5023857077808
1448446|001217058|1|1063160|8150580006021
1448447|001217061|1|1063162|0853583001106
1448448|001217065|1|1063164|4021573733375
1448449|001217076|1|1063166|0012527009879
1448450|001217075|1|1063168|0768661117979
1448451|001217077|1|1063170|0768661118785
1448452|001217073|1|1063172|0014658001500
1448453|001217078|1|1063174|0883466006973
1448454|001217080|1|1063176|0883466008311
1448455|001217083|1|1063178|4021573733412
1448456|001217081|1|1063180|5028120047021
1448457|001217086|1|1063182|4032191841496
1448458|001217087|1|1063184|8030819698503
1448459|001217092|1|1063186|8030819695335
1448460|001217093|1|1063188|8030819594096
1448461|001217091|1|1063190|8030819698541
1448462|001217100|1|1063192|8030819690446
1448463|001217095|1|1063194|8030819594119
1448464|001217082|1|1063198|5028120047007
1448465|001217097|1|1063196|8030819594157
1448466|001217085|1|1063200|4524667561095
1448467|001217112|1|1063202|4032191897660
1448468|001217098|1|1063206|8030819594171
1448469|001217114|1|1063204|4032191656748
1448470|001217113|1|1063208|4032191692630
1448471|001217116|1|1063210|4032191656809
1448472|001217119|1|1063212|4032191656892
1448473|001217103|1|1063214|8030819593532
1448474|001217117|1|1063216|0886798420202
1448475|001217104|1|1063218|8030819593556
1448476|001217105|1|1063220|8030819593570
1448477|001217123|1|1063222|4021573733658
1448478|001217120|1|1063224|4032191656908
1448479|001217129|1|1063226|4032191900407
1448480|001217108|1|1063228|8030819593617
1448481|001217133|1|1063230|6933882568778
1448482|001217136|1|1063232|8030819463521
1448483|001217138|1|1063234|8030819463507
1448484|001217139|1|1063236|8030819463460
1448485|001217121|1|1063238|4032191656991
1448486|001217140|1|1063240|8030819463477
1448487|001217146|1|1063242|8030819593877
1448488|001217150|1|1063244|4032191759470
1448489|001217144|1|1063246|8030819594430
1448490|001217148|1|1063248|8030819593914
1448491|001217158|1|1063250|4026495753104
1448492|001217159|1|1063252|4026495676991
1448494|001217145|1|1063254|8030819594461
1448493|001217155|1|1063256|0656654000042
1448495|001217156|1|1063258|0656654000332
1448496|001217160|1|1063260|5025623874574
1448497|001217153|1|1063262|0656654100759
1448498|001217170|1|1063264|5023857366025
1448499|001217161|1|1063268|5025623874635
1448500|001217180|1|1063266|5023857486242
1448501|001217181|1|1063270|4032191899664
1448502|001217184|1|1063272|4032191656366
1448503|001217183|1|1063274|4032191656328
1448504|001217186|1|1063276|4032191656410
1448505|001217190|1|1063280|4032191656724
1448506|001217188|1|1063279|4032191656441
1448507|001217193|1|1063282|4032191736655
1448508|001217194|1|1063284|4032191736440
1448509|001217189|1|1063286|4032191656861
1448510|001217195|1|1063288|5021646009856
1448511|001217198|1|1063290|0768661117962
1448512|001217202|1|1063292|0844502412103
1448513|001217196|1|1063294|5021646008651
1448514|001217203|1|1063296|0844502412097
1448515|001217209|1|1063298|5023857235888
1448516|001217204|1|1063300|0844502412110
1448517|001217212|1|1063302|5060314645651
1448518|001217206|1|1063304|0844502412363
1448519|001217210|1|1063306|5023857235871
1448520|001217219|1|1063308|5021646012856
1448521|001217223|1|1063310|5023857494179
1448522|001217214|1|1063312|5060314645668
1448523|001217238|1|1063314|0612558177570
1448524|001217243|1|1063316|0612558176283
1448525|001217215|1|1063318|5060314645637
1448526|001217283|1|1063320|4905789070694
1448527|001217216|1|1063322|5060314645644
1448529|001217286|1|1063324|4905789071851
1448528|001217284|1|1063326|4905789071752
1448530|001217287|1|1063328|4905789071868
1448531|001217289|1|1063330|4905789070540
1448532|001217292|1|1063332|4905789017651
1448533|001217293|1|1063334|4905789017095
1448534|001217294|1|1063336|4905789017644
1448535|001217288|1|1063338|4905789071875
1448536|001217314|1|1063340|9781780879123
1448537|001217341|1|1063342|0884776749611
1448538|001217356|1|1063344|8015190238920
1448539|001217359|1|1063346|8015190222875
1448540|001217355|1|1063348|8015190222745
1448541|001217357|1|1063350|8015190238906
1448542|001220842|1|1063352|8015190228990
1448543|001217331|1|1063354|4524667368359
1448544|001233212|1|1063356|8015190238678
1448545|001233213|1|1063358|8015190238739
1448546|001217332|1|1063360|4524667367512
1448547|001217334|1|1063362|4524667367833
1448548|001217370|1|1063364|5055504341291
1448549|001217337|1|1063366|4524667367840
1448550|001217384|1|1063370|5055504340461
1448551|001217410|1|1063368|5055504341628
1448552|001217415|1|1063372|5055504341697
1448553|001217365|1|1063374|5055504341208
1448554|001217371|1|1063376|5055504341284
1448555|001217394|1|1063378|5055504341390
1448556|001217444|1|1063380|5055504340553
1448557|001217454|1|1063382|5055504340706
1448558|001217411|1|1063384|5055504341635
1448559|001217385|1|1063386|5055504340478
1448560|001217416|1|1063388|5055504341703
1448561|001217372|1|1063390|5055504341307
1448562|001217395|1|1063392|5055504341406
1448564|001217445|1|1063394|5055504340560
1448563|001217366|1|1063398|5055504341215
1448565|001217386|1|1063396|5055504340485
1448566|001217455|1|1063400|5055504340713
1448568|001217418|1|1063402|5055504341727
1448567|001217435|1|1063404|5055504341987
1448569|001217447|1|1063406|5055504340577
1448570|001217387|1|1063408|5055504340492
1448571|001217457|1|1063410|5055504340720
1448572|001217420|1|1063412|5055504341734
1448573|001217448|1|1063414|5055504340584
1448574|001217389|1|1063416|5055504340508
1448575|001217458|1|1063418|5055504340737
1448576|001217477|1|1063420|5055504342359
1448577|001217449|1|1063422|5055504340591
1448578|001217468|1|1063424|5055504342076
1448580|001217390|1|1063426|5055504340515
1448579|001217459|1|1063428|5055504340744
1448581|001217483|1|1063430|5055504342434
1448582|001217514|1|1063432|0185323000132
1448583|001217463|1|1063434|5055504340683
1448584|001217391|1|1063436|5055504340522
1448585|001217484|1|1063438|5055504342427
1448586|001217515|1|1063440|0185323000491
1448587|001217464|1|1063442|5055504340690
1448588|001217516|1|1063444|0818279010091
1448589|001217485|1|1063448|5055504342441
1448590|001217518|1|1063446|0818279010695
1448591|001217520|1|1063450|0818279010176
1448592|001217487|1|1063452|5055504342458
1448593|001217525|1|1063454|0818279010794
1448594|001217519|1|1063456|0818279010688
1448595|001217527|1|1063458|0818279010152
1448596|001217522|1|1063460|0818279010121
1448597|001217538|1|1063462|5055504342717
1448598|001217551|1|1063464|5055504343097
1448599|001217488|1|1063466|5055504342465
1448600|001217575|1|1063468|5054666769301
1448601|001217543|1|1063474|5055504342755
1448602|001217590|1|1063470|0619659097431
1448603|001217489|1|1063472|5055504342472
1448604|001217591|1|1063476|0619659097073
1448605|001217492|1|1063478|5055504342397
1448606|001217494|1|1063480|5055504342410
1448607|001217593|1|1063482|0619659103996
1448608|001217614|1|1063484|5055504345534
1448609|001217592|1|1063486|0619659104016
1448610|001217616|1|1063488|5055504345329
1448611|001217623|1|1063490|5055504345343
1448612|001217622|1|1063492|5055504345527
1448613|001217632|1|1063494|5055504345619
1448614|001217595|1|1063496|0619659103972
1448615|001217666|1|1063498|5056051925293
1448616|001217683|1|1063500|5055504345688
1448617|001217633|1|1063502|5055504345657
1448618|001217708|1|1063504|5055504345916
1448619|001217637|1|1063506|5055504345770
1448620|001217713|1|1063508|5055504345954
1448621|001217716|1|1063510|5055504345985
1448622|001217726|1|1063512|5055504346180
1448623|001217727|1|1063514|5055504346333
1448624|001217638|1|1063516|5055504345817
1448625|001217738|1|1063518|5055504346579
1448626|001217743|1|1063520|5056051902577
1448627|001217753|1|1063522|5055504346685
1448628|001217755|1|1063524|5055504346708
1448629|001217771|1|1063526|5055504346678
1448630|001217787|1|1063528|5056051902737
1448631|001217795|1|1063530|5056051902836
1448632|001217806|1|1063532|5055504346869
1448633|001217772|1|1063534|5055504346692
1448634|001217814|1|1063536|5055504347026
1448635|001217790|1|1063540|5056051902768
1448636|001217761|1|1063538|5056051902645
1448637|001217797|1|1063542|5056051902829
1448638|001217831|1|1063545|5055504347545
1448639|001217837|1|1063546|5056051924388
1448640|001217810|1|1063548|5055504346920
1448641|001217798|1|1063550|5056051902850
1448642|001217851|1|1063552|5055504347590
1448643|001217763|1|1063554|5056051902676
1448644|001217867|1|1063556|5055504382096
1448645|001217801|1|1063558|5056051902874
1448646|001217766|1|1063560|5056051902690
1448647|001217878|1|1063562|5055504347538
1448648|001217921|1|1063564|5055504347965
1448649|001217910|1|1063566|5055504382751
1448650|001217868|1|1063568|5055504382126
1448651|001217923|1|1063570|5055504347972
1448652|001217922|1|1063572|5055504373438
1448654|001217925|1|1063574|5055504347989
1448653|001217767|1|1063576|5056051902614
1448655|001217870|1|1063578|5055504382133
1448656|001217926|1|1063580|5055504347996
1448657|001217871|1|1063582|5055504382140
1448658|001217927|1|1063584|5055504348009
1448659|001217931|1|1063586|5055504348016
1448660|001217872|1|1063588|5055504382065
1448661|001217933|1|1063590|5055504348023
1448662|001217935|1|1063592|5055504348030
1448663|001217928|1|1063594|5055504350507
1448664|001217941|1|1063596|5055504373155
1448665|001217937|1|1063598|5055504348047
1448667|001217942|1|1063600|5055504348061
1448666|001217932|1|1063602|5055504350422
1448668|001217936|1|1063604|5055504350446
1448669|001217945|1|1063606|5055504348078
1448670|001217943|1|1063608|5055504373162
1448671|001217938|1|1063610|5055504350460
1448672|001217947|1|1063612|5055504348092
1448673|001217946|1|1063614|5055504348085
1448674|001217948|1|1063616|5055504348108
1448676|001217957|1|1063618|5056051903178
1448675|001217950|1|1063621|5055504348115
1448677|001217953|1|1063622|5055504373384
1448678|001217965|1|1063624|5055504348146
1448679|001217960|1|1063626|5056051903154
1448680|001217955|1|1063628|5055504373391
1448681|001217951|1|1063630|5055504350484
1448682|001217966|1|1063632|5055504348139
1448683|001217968|1|1063634|5055504348153
1448684|001217971|1|1063636|5055504373414
1448685|001217973|1|1063638|5056051903185
1448686|001217980|1|1063640|5055504348207
1448687|001217972|1|1063642|5055504373421
1448689|001217983|1|1063644|5055504348238
1448688|001217967|1|1063648|5055504348160
1448690|001217985|1|1063646|5055504348245
1448691|001217986|1|1063650|5055504348252
1448692|001217987|1|1063652|5055504348269
1448693|001217993|1|1063654|5055504348313
1448694|001217995|1|1063656|5055504348320
1448695|001217996|1|1063658|5055504348337
1448696|001217997|1|1063660|5055504348344
1448697|001218015|1|1063662|5055504348450
1448698|001218017|1|1063664|5055504348467
1448699|001218032|1|1063666|5055504349549
1448700|001218029|1|1063669|5056051952084
1448701|001218030|1|1063670|5055504349532
1448702|001218031|1|1063672|5056051914839
1448703|001218036|1|1063674|5055504349570
1448704|001218041|1|1063676|5055504349518
1448705|001218044|1|1063678|5055504349594
1448706|001218045|1|1063680|5055504349600
1448707|001218047|1|1063682|5025623757419
1448708|001218050|1|1063684|5036720201309
1448709|001218049|1|1063686|5025623757426
1448710|001218057|1|1063688|5055504350538
1448711|001218059|1|1063690|5055504350521
1448712|001218060|1|1063692|5029476005628
1448713|001218066|1|1063694|9780749576370
1448714|001218069|1|1063696|9780600624134
1448716|001218061|1|1063698|9780749576318
1448715|001218070|1|1063700|9781444728286
1448717|001218072|1|1063702|9781780271293
1448718|001218074|1|1063704|9781909715134
1448719|001218075|1|1063706|9781846043659
1448720|001218081|1|1063708|8715999155489
1448721|001218084|1|1063710|8715999155526
1448722|001218082|1|1063712|8715999155403
1448723|001218079|1|1063714|8715999054942
1448724|001218085|1|1063716|8715999155533
1448725|001218086|1|1063718|8715999155557
1448726|001218087|1|1063720|8715999037549
1448727|001218092|1|1063722|8718833084532
1448728|001228027|1|1063724|8718833288435
1448729|001218102|1|1063726|8718833077640
1448730|001218103|1|1063728|8718108771709
1448731|001218104|1|1063730|8718833092827
1448732|001228032|1|1063732|8718833288510
1448733|001218109|1|1063734|8718108818855
1448734|001218112|1|1063736|8718108778999
1448735|001218115|1|1063738|8718833078807
1448736|001228033|1|1063740|8718833288534
1448737|001218122|1|1063742|8718108847152
1448738|001218124|1|1063744|8718108852330
1448739|001258042|1|1063746|4549846685973
1448740|001218128|1|1063748|8718833092971
1448741|001258034|1|1063750|4549846204624
1448742|001218150|1|1063758|5034004959052
1448743|001258043|1|1063752|4549846686208
1448744|001218162|1|1063754|0785562075566
1448745|001218147|1|1063757|5022671272338
1448746|001258035|1|1063760|4549846204648
1448747|001218179|1|1063762|5051513332916
1448748|001258044|1|1063764|4549846686505
1448749|001218133|1|1063768|8718108819159
1448750|001258039|1|1063766|4549846204709
1448751|001258045|1|1063770|4549846686543
1448752|001218172|1|1063772|5052071774521
1448753|001258040|1|1063774|4549846204723
1448754|001258047|1|1063776|4549846686819
1448755|001218187|1|1063778|5051513332350
1448756|001218190|1|1063780|5031633910003
1448757|001218203|1|1063782|5054904017294
1448758|001258048|1|1063784|4549846687083
1448759|001218218|1|1063786|5034004217534
1448760|001218205|1|1063788|5054904017300
1448761|001218220|1|1063790|5055571717104
1448762|001218226|1|1063792|5055571753898
1448763|001218206|1|1063794|5054904017317
1448764|001265518|1|1063796|5055571771540
1448765|001218221|1|1063798|5055571717111
1448766|001218251|1|1063800|0821468705517
1448767|001218207|1|1063802|5054904017324
1448768|001265519|1|1063804|5055571771557
1448769|001218268|1|1063806|5052071820846
1448770|001218210|1|1063808|5054904017348
1448771|001218276|1|1063810|5052071822390
1448772|001218230|1|1063814|5055571753928
1448773|001265520|1|1063812|5055571771564
1448774|001218240|1|1063816|5031633919617
1448775|001218291|1|1063820|0727602340241
1448776|001218270|1|1063819|5052071820792
1448778|001218242|1|1063822|5031633919594
1448780|001218258|1|1063826|5051513347224
1448781|001218272|1|1063825|5052071820815
1448777|001265521|1|1063830|5055571771571
1448779|001218231|1|1063828|5055571753935
1448783|001218306|1|1063832|5051513365082
1448782|001218245|1|1063834|5031633919570
1448784|001218308|1|1063836|5051513365099
1448785|001218301|1|1063838|7613276522201
1448786|001218311|1|1063840|5051513331056
1448787|001218331|1|1063842|5052071775610
1448788|001218309|1|1063844|5051513401711
1448789|001218316|1|1063846|5051513331100
1448790|001218351|1|1063848|5051513350873
1448791|001218388|1|1063850|0098682069804
1448792|001218373|1|1063852|5055053295564
1448793|001218404|1|1063854|0821468688018
1448794|001218374|1|1063856|5055053295649
1448795|001218421|1|1063858|5051513364269
1448796|001218424|1|1063860|5051513347903
1448797|001218432|1|1063862|0821468683341
1448798|001218439|1|1063864|5052071793324
1448799|001218403|1|1063866|5031633910263
1448800|001218471|1|1063868|5052071793430
1448801|001218483|1|1063870|5034856439290
1448802|001218447|1|1063874|5052071793348
1448803|001218491|1|1063873|5052071885814
1448804|001218498|1|1063876|5052071885753
1448805|001218476|1|1063878|5052071793478
1448806|001218462|1|1063880|5034856439351
1448807|001218484|1|1063882|5034856439245
1448809|001218499|1|1063886|5052071885708
1448808|001218492|1|1063885|5052071885760
1448810|001218448|1|1063888|5052071793331
1448811|001218532|1|1063890|5031633496569
1448812|001218494|1|1063892|5052071885784
1448813|001218507|1|1063896|5052071834935
1448814|001218500|1|1063895|5052071885715
1448815|001218486|1|1063906|5034856439252
1448816|001218463|1|1063904|5034856439306
1448817|001218496|1|1063898|5052071885791
1448818|001218502|1|1063900|5052071885739
1448819|001218537|1|1063902|0821468579125
1448820|001218497|1|1063908|5052071885807
1448821|001218504|1|1063910|5052071885746
1448822|001218539|1|1063912|0821468572829
1448823|001218464|1|1063914|5034856439313
1448824|001218540|1|1063916|0821468569263
1448826|001218466|1|1063918|5034856439320
1448827|001218559|1|1063920|5055571714677
1448825|001218487|1|1063924|5034856439269
1448828|001218560|1|1063922|5031633427822
1448829|001218550|1|1063930|5052071770516
1448830|001218541|1|1063934|0821468579132
1448831|001218467|1|1063927|5034856439337
1448832|001218564|1|1063929|5034004987994
1448834|001218561|1|1063933|5031633427853
1448833|001218545|1|1063940|5051513414568
1448835|001218468|1|1063936|5034856439344
1448836|001218562|1|1063938|5031633427860
1448839|001218571|1|1063944|5052071821157
1448840|001218488|1|1063942|5034856439276
1448837|001218542|1|1063948|0821468579149
1448838|001218554|1|1063946|5052071770523
1448841|001218577|1|1063950|7613276471639
1448842|001218546|1|1063952|5051513414575
1448843|001218555|1|1063956|5052071770530
1448844|001218596|1|1063954|5031633909458
1448845|001218604|1|1063958|0631411459028
1448846|001218615|1|1063960|5055053296851
1448847|001218605|1|1063962|0631411459042
1448849|001218594|1|1063964|5055571719450
1448848|001218547|1|1063966|5051513414582
1448850|001218606|1|1063968|0631411459066
1448851|001218617|1|1063970|0821468687943
1448852|001218626|1|1063972|5051513332961
1448853|001218629|1|1063974|5051513361435
1448854|001218624|1|1063976|5051513332930
1448855|001218634|1|1063978|5055754400366
1448856|001218664|1|1063980|5013342015224
1448857|001218637|1|1063982|5013342014067
1448858|001218625|1|1063984|5051513332947
1448859|001218669|1|1063986|5013342014753
1448860|001218680|1|1063988|5013342012421
1448861|001218639|1|1063990|5013342014074
1448862|001218695|1|1063992|5013342076195
1448863|001218724|1|1063994|0887850324957
1448864|001218682|1|1063996|5013342012445
1448865|001218670|1|1064000|5013342014760
1448866|001218696|1|1063999|5013342076201
1448867|001218725|1|1064002|0887850324964
1448868|001218736|1|1064004|5051513383017
1448869|001218684|1|1064006|5013342012452
1448870|001218704|1|1064008|5013342076188
1448871|001218749|1|1064010|5051513384373
1448872|001218761|1|1064012|5051513385004
1448873|001218737|1|1064014|5051513383000
1448874|001218685|1|1064016|5013342012469
1448875|001218764|1|1064018|5051513385035
1448876|001218750|1|1064020|5051513384366
1448877|001218730|1|1064022|5051513380450
1448878|001218767|1|1064024|5051513384960
1448879|001218752|1|1064026|5051513384403
1448880|001218739|1|1064028|5051513383024
1448881|001218799|1|1064030|5019041057749
1448882|001218754|1|1064032|5051513384410
1448883|001218771|1|1064034|5051513384861
1448884|001218740|1|1064042|5051513383048
1448885|001218809|1|1064036|5013342074146
1448886|001218791|1|1064038|5052071779755
1448887|001218818|1|1064040|5013342074085
1448888|001218755|1|1064044|5051513384335
1448889|001218774|1|1064046|5051513384892
1448890|001218824|1|1064048|5013342074276
1448891|001218819|1|1064050|5013342074092
1448892|001218756|1|1064052|5051513384342
